id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
4701,828,8/29/2013 16:14,Harry Bridges Plaza (Ferry Building),50,8/29/2013 16:27,Market at 4th,76,372,Subscriber,94122
4591,832,8/29/2013 14:30,San Salvador at 1st,8,8/29/2013 14:43,St James Park,13,188,Subscriber,95112
4451,834,8/29/2013 13:02,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:16,Clay at Battery,41,618,Subscriber,94115
5011,834,8/29/2013 20:13,Harry Bridges Plaza (Ferry Building),50,8/29/2013 20:26,Embarcadero at Sansome,60,327,Customer,85224
4972,837,8/29/2013 19:38,Grant Avenue at Columbus Avenue,73,8/29/2013 19:52,Post at Kearney,47,408,Customer,96001
4938,840,8/29/2013 19:01,2nd at Folsom,62,8/29/2013 19:15,Harry Bridges Plaza (Ferry Building),50,607,Subscriber,94103
4997,841,8/29/2013 19:57,San Jose Diridon Caltrain Station,2,8/29/2013 20:11,San Jose City Hall,10,58,Subscriber,95112
4523,844,8/29/2013 13:38,Market at 4th,76,8/29/2013 13:53,South Van Ness at Market,66,489,Subscriber,94127
4857,844,8/29/2013 17:58,South Van Ness at Market,66,8/29/2013 18:12,2nd at Folsom,62,607,Subscriber,94103
4756,845,8/29/2013 17:00,Spear at Folsom,49,8/29/2013 17:14,San Francisco Caltrain (Townsend at 4th),70,381,Subscriber,94010
4858,845,8/29/2013 17:58,South Van Ness at Market,66,8/29/2013 18:12,2nd at Folsom,62,539,Subscriber,94103
4853,849,8/29/2013 17:55,Townsend at 7th,65,8/29/2013 18:09,San Francisco City Hall,58,411,Customer,94118
4507,850,8/29/2013 13:31,Commercial at Montgomery,45,8/29/2013 13:45,Market at 10th,67,392,Subscriber,10009
4645,850,8/29/2013 15:20,2nd at South Park,64,8/29/2013 15:35,San Francisco Caltrain (Townsend at 4th),70,288,Subscriber,94109
4544,852,8/29/2013 13:49,California Ave Caltrain Station,36,8/29/2013 14:03,Cowper at University,37,20,Customer,94306
4774,852,8/29/2013 17:08,Market at Sansome,77,8/29/2013 17:22,South Van Ness at Market,66,375,Subscriber,94122
4975,852,8/29/2013 19:39,Grant Avenue at Columbus Avenue,73,8/29/2013 19:53,Commercial at Montgomery,45,625,Subscriber,94131
4380,853,8/29/2013 12:29,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 12:44,Market at 10th,67,574,Subscriber,94127
4964,853,8/29/2013 19:32,Mechanics Plaza (Market at Battery),75,8/29/2013 19:46,Townsend at 7th,65,378,Customer,94109
5026,857,8/29/2013 20:27,Townsend at 7th,65,8/29/2013 20:42,Townsend at 7th,65,345,Subscriber,94107
4614,863,8/29/2013 14:52,Howard at 2nd,63,8/29/2013 15:06,Market at 10th,67,351,Subscriber,94612
4620,865,8/29/2013 14:58,Howard at 2nd,63,8/29/2013 15:13,Yerba Buena Center of the Arts (3rd @ Howard),68,348,Subscriber,94114
4593,867,8/29/2013 14:30,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 14:44,San Francisco City Hall,58,267,Subscriber,94115
4846,867,8/29/2013 17:51,Commercial at Montgomery,45,8/29/2013 18:05,Commercial at Montgomery,45,324,Customer,94102
4869,870,8/29/2013 18:06,Spear at Folsom,49,8/29/2013 18:21,5th at Howard,57,404,Subscriber,94105
4391,873,8/29/2013 12:33,South Van Ness at Market,66,8/29/2013 12:48,Townsend at 7th,65,369,Subscriber,94549
4352,874,8/29/2013 12:16,South Van Ness at Market,66,8/29/2013 12:31,Market at Sansome,77,387,Subscriber,94117
4974,877,8/29/2013 19:38,Grant Avenue at Columbus Avenue,73,8/29/2013 19:53,Commercial at Montgomery,45,636,Subscriber,94131
4713,878,8/29/2013 16:20,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 16:35,South Van Ness at Market,66,431,Customer,94102
4804,878,8/29/2013 17:24,Embarcadero at Sansome,60,8/29/2013 17:39,Beale at Market,56,395,Customer,77520
4907,879,8/29/2013 18:31,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 18:46,Commercial at Montgomery,45,579,Subscriber,94102
4940,879,8/29/2013 19:03,Beale at Market,56,8/29/2013 19:17,South Van Ness at Market,66,395,Subscriber,94102
4375,880,8/29/2013 12:26,California Ave Caltrain Station,36,8/29/2013 12:41,University and Emerson,35,161,Subscriber,94040
4573,882,8/29/2013 14:09,San Salvador at 1st,8,8/29/2013 14:24,San Salvador at 1st,8,188,Subscriber,95112
4654,882,8/29/2013 15:28,Civic Center BART (7th at Market),72,8/29/2013 15:43,Townsend at 7th,65,615,Subscriber,94112
4275,883,8/29/2013 11:43,Mechanics Plaza (Market at Battery),75,8/29/2013 11:57,South Van Ness at Market,66,626,Subscriber,94107
4395,885,8/29/2013 12:35,Grant Avenue at Columbus Avenue,73,8/29/2013 12:49,Post at Kearney,47,505,Customer,94108
4935,885,8/29/2013 18:57,Howard at 2nd,63,8/29/2013 19:12,South Van Ness at Market,66,360,Subscriber,94110
5090,892,8/29/2013 22:11,Grant Avenue at Columbus Avenue,73,8/29/2013 22:26,Townsend at 7th,65,634,Customer,94107
4737,897,8/29/2013 16:43,South Van Ness at Market,66,8/29/2013 16:58,Powell Street BART,39,416,Customer,94110
4319,899,8/29/2013 12:10,South Van Ness at Market,66,8/29/2013 12:25,Beale at Market,56,546,Subscriber,94107
4991,902,8/29/2013 19:48,Market at 10th,67,8/29/2013 20:03,Market at 4th,76,536,Subscriber,94110
4734,905,8/29/2013 16:41,South Van Ness at Market,66,8/29/2013 16:56,Harry Bridges Plaza (Ferry Building),50,448,Subscriber,94122
4781,908,8/29/2013 17:12,Commercial at Montgomery,45,8/29/2013 17:27,2nd at Townsend,61,621,Customer,94158
4214,909,8/29/2013 11:15,Grant Avenue at Columbus Avenue,73,8/29/2013 11:30,Post at Kearney,47,476,Customer,20002
5027,912,8/29/2013 20:28,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 20:43,Clay at Battery,41,514,Customer,10012
4494,913,8/29/2013 13:19,Commercial at Montgomery,45,8/29/2013 13:34,Market at 10th,67,506,Customer,
4742,914,8/29/2013 16:47,Steuart at Market,74,8/29/2013 17:02,San Francisco Caltrain (Townsend at 4th),70,511,Subscriber,94111
4690,918,8/29/2013 16:01,Harry Bridges Plaza (Ferry Building),50,8/29/2013 16:16,Embarcadero at Sansome,60,395,Customer,77520
4618,919,8/29/2013 14:58,South Van Ness at Market,66,8/29/2013 15:13,San Francisco Caltrain 2 (330 Townsend),69,489,Subscriber,94556
4449,926,8/29/2013 13:01,Embarcadero at Sansome,60,8/29/2013 13:16,Embarcadero at Vallejo,48,579,Customer,
4976,926,8/29/2013 19:39,Clay at Battery,41,8/29/2013 19:55,San Francisco Caltrain 2 (330 Townsend),69,544,Customer,94107
4845,929,8/29/2013 17:50,Powell Street BART,39,8/29/2013 18:05,San Francisco Caltrain (Townsend at 4th),70,574,Customer,
4213,931,8/29/2013 11:14,Grant Avenue at Columbus Avenue,73,8/29/2013 11:30,Post at Kearney,47,473,Customer,20002
4764,931,8/29/2013 17:04,MLK Library,11,8/29/2013 17:19,San Jose Diridon Caltrain Station,2,91,Customer,94110
5000,932,8/29/2013 19:59,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 20:15,South Van Ness at Market,66,444,Customer,94702
4971,936,8/29/2013 19:36,Grant Avenue at Columbus Avenue,73,8/29/2013 19:52,Market at 4th,76,309,Subscriber,94597
4617,939,8/29/2013 14:57,South Van Ness at Market,66,8/29/2013 15:13,San Francisco Caltrain 2 (330 Townsend),69,431,Subscriber,94618
4926,941,8/29/2013 18:53,5th at Howard,57,8/29/2013 19:09,San Francisco Caltrain (Townsend at 4th),70,521,Customer,94158
4925,943,8/29/2013 18:53,5th at Howard,57,8/29/2013 19:09,San Francisco Caltrain (Townsend at 4th),70,334,Customer,94158
4780,948,8/29/2013 17:11,Market at Sansome,77,8/29/2013 17:27,South Van Ness at Market,66,607,Subscriber,94117
4453,949,8/29/2013 13:04,Embarcadero at Sansome,60,8/29/2013 13:20,Commercial at Montgomery,45,461,Customer,94109
4397,950,8/29/2013 12:36,2nd at Townsend,61,8/29/2013 12:52,Steuart at Market,74,312,Customer,95819
4601,953,8/29/2013 14:33,San Antonio Caltrain Station,29,8/29/2013 14:49,Mountain View Caltrain Station,28,165,Subscriber,94301
4497,954,8/29/2013 13:19,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:35,San Francisco Caltrain (Townsend at 4th),70,568,Customer,94597
4771,956,8/29/2013 17:07,Market at Sansome,77,8/29/2013 17:23,South Van Ness at Market,66,514,Customer,10514
4683,960,8/29/2013 15:57,Commercial at Montgomery,45,8/29/2013 16:13,South Van Ness at Market,66,435,Subscriber,94102
4633,963,8/29/2013 15:09,Howard at 2nd,63,8/29/2013 15:25,Golden Gate at Polk,59,388,Customer,94112
4687,967,8/29/2013 16:00,Embarcadero at Vallejo,48,8/29/2013 16:16,Market at Sansome,77,514,Customer,10514
4585,968,8/29/2013 14:17,San Francisco City Hall,58,8/29/2013 14:33,2nd at South Park,64,438,Subscriber,94110
4289,970,8/29/2013 11:58,Steuart at Market,74,8/29/2013 12:14,Steuart at Market,74,570,Subscriber,94109
4943,970,8/29/2013 19:06,Davis at Jackson,42,8/29/2013 19:22,Golden Gate at Polk,59,421,Subscriber,94111
4886,971,8/29/2013 18:14,Spear at Folsom,49,8/29/2013 18:31,Civic Center BART (7th at Market),72,345,Subscriber,94117
4665,972,8/29/2013 15:36,San Pedro Square,6,8/29/2013 15:52,San Pedro Square,6,146,Subscriber,94041
4740,976,8/29/2013 16:45,Embarcadero at Bryant,54,8/29/2013 17:01,Post at Kearney,47,284,Customer,2142
5041,976,8/29/2013 20:42,Townsend at 7th,65,8/29/2013 20:58,Townsend at 7th,65,347,Subscriber,94107
4210,980,8/29/2013 11:13,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 11:30,South Van Ness at Market,66,319,Subscriber,94118
4431,980,8/29/2013 12:54,Powell at Post (Union Square),71,8/29/2013 13:10,Post at Kearney,47,507,Subscriber,94109
4757,981,8/29/2013 17:00,Beale at Market,56,8/29/2013 17:17,Embarcadero at Sansome,60,273,Customer,43214
4426,982,8/29/2013 12:52,2nd at South Park,64,8/29/2013 13:08,2nd at South Park,64,593,Subscriber,94117
4569,987,8/29/2013 14:06,South Van Ness at Market,66,8/29/2013 14:22,Steuart at Market,74,317,Customer,94102
4790,989,8/29/2013 17:17,Market at 10th,67,8/29/2013 17:34,Steuart at Market,74,598,Customer,94597
5038,994,8/29/2013 20:36,San Jose Diridon Caltrain Station,2,8/29/2013 20:53,SJSU 4th at San Carlos,12,91,Subscriber,95126
4079,995,8/29/2013 9:35,South Van Ness at Market,66,8/29/2013 9:52,South Van Ness at Market,66,327,Subscriber,94102
4984,998,8/29/2013 19:43,Embarcadero at Folsom,51,8/29/2013 19:59,Grant Avenue at Columbus Avenue,73,260,Subscriber,94105
4635,999,8/29/2013 15:09,Embarcadero at Sansome,60,8/29/2013 15:26,Steuart at Market,74,461,Customer,32836
4308,1000,8/29/2013 12:04,Redwood City Caltrain Station,22,8/29/2013 12:21,Redwood City Caltrain Station,22,159,Subscriber,94061
4983,1009,8/29/2013 19:42,Embarcadero at Folsom,51,8/29/2013 19:59,Grant Avenue at Columbus Avenue,73,265,Subscriber,94105
4948,1010,8/29/2013 19:10,Embarcadero at Sansome,60,8/29/2013 19:27,Powell at Post (Union Square),71,492,Customer,94609
4568,1013,8/29/2013 14:06,South Van Ness at Market,66,8/29/2013 14:22,Steuart at Market,74,525,Customer,94102
4491,1015,8/29/2013 13:18,Townsend at 7th,65,8/29/2013 13:35,South Van Ness at Market,66,438,Subscriber,94549
4861,1015,8/29/2013 18:00,Post at Kearney,47,8/29/2013 18:17,Golden Gate at Polk,59,498,Subscriber,94118
4862,1015,8/29/2013 18:00,Post at Kearney,47,8/29/2013 18:17,Golden Gate at Polk,59,610,Subscriber,94118
5007,1016,8/29/2013 20:11,Rengstorff Avenue / California Street,33,8/29/2013 20:28,Rengstorff Avenue / California Street,33,11,Customer,94040
4512,1024,8/29/2013 13:32,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:49,Embarcadero at Vallejo,48,314,Subscriber,94608
4746,1024,8/29/2013 16:53,Harry Bridges Plaza (Ferry Building),50,8/29/2013 17:11,Market at 10th,67,617,Subscriber,94134
4813,1030,8/29/2013 17:31,Market at 10th,67,8/29/2013 17:48,Embarcadero at Sansome,60,464,Customer,94117
4254,1032,8/29/2013 11:31,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 11:48,San Francisco Caltrain 2 (330 Townsend),69,541,Customer,94117
4121,1040,8/29/2013 10:13,University and Emerson,35,8/29/2013 10:31,California Ave Caltrain Station,36,13,Subscriber,94303
4485,1040,8/29/2013 13:16,Commercial at Montgomery,45,8/29/2013 13:34,Market at 10th,67,410,Customer,94117
4775,1046,8/29/2013 17:08,Spear at Folsom,49,8/29/2013 17:26,Embarcadero at Sansome,60,343,Customer,94607
4688,1047,8/29/2013 16:00,Spear at Folsom,49,8/29/2013 16:17,Civic Center BART (7th at Market),72,347,Customer,94109
4438,1050,8/29/2013 12:55,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:12,Market at Sansome,77,594,Customer,94709
4437,1052,8/29/2013 12:55,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:12,Market at Sansome,77,578,Subscriber,94110
4268,1055,8/29/2013 11:40,Market at 10th,67,8/29/2013 11:57,Beale at Market,56,324,Subscriber,94127
4852,1055,8/29/2013 17:55,Post at Kearney,47,8/29/2013 18:13,Grant Avenue at Columbus Avenue,73,284,Customer,2151
5091,1061,8/29/2013 22:11,Mountain View City Hall,27,8/29/2013 22:29,Mountain View City Hall,27,56,Subscriber,94041
4629,1065,8/29/2013 15:03,Davis at Jackson,42,8/29/2013 15:20,South Van Ness at Market,66,356,Subscriber,94127
4995,1065,8/29/2013 19:53,Market at 10th,67,8/29/2013 20:11,Beale at Market,56,557,Subscriber,94609
4206,1066,8/29/2013 11:09,Market at 10th,67,8/29/2013 11:27,Steuart at Market,74,632,Customer,98034
4073,1067,8/29/2013 9:24,South Van Ness at Market,66,8/29/2013 9:42,San Francisco Caltrain 2 (330 Townsend),69,321,Subscriber,94703
4244,1071,8/29/2013 11:26,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 11:44,San Francisco City Hall,58,572,Subscriber,94122
4733,1072,8/29/2013 16:40,Post at Kearney,47,8/29/2013 16:58,Embarcadero at Sansome,60,538,Customer,94114
4956,1072,8/29/2013 19:15,Harry Bridges Plaza (Ferry Building),50,8/29/2013 19:33,South Van Ness at Market,66,510,Subscriber,94103
5049,1075,8/29/2013 21:00,San Jose Civic Center,3,8/29/2013 21:18,Santa Clara at Almaden,4,68,Customer,
4555,1077,8/29/2013 13:55,Yerba Buena Center of the Arts (3rd @ Howard),68,8/29/2013 14:13,Mechanics Plaza (Market at Battery),75,557,Customer,94702
4888,1077,8/29/2013 18:16,2nd at Townsend,61,8/29/2013 18:34,Grant Avenue at Columbus Avenue,73,309,Customer,94121
4580,1081,8/29/2013 14:14,South Van Ness at Market,66,8/29/2013 14:32,Harry Bridges Plaza (Ferry Building),50,370,Subscriber,94127
4373,1083,8/29/2013 12:22,Palo Alto Caltrain Station,34,8/29/2013 12:40,University and Emerson,35,83,Subscriber,94117
4433,1083,8/29/2013 12:54,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:12,Market at Sansome,77,613,Subscriber,94109
4511,1088,8/29/2013 13:32,California Ave Caltrain Station,36,8/29/2013 13:50,University and Emerson,35,93,Customer,10003
4847,1088,8/29/2013 17:51,Mechanics Plaza (Market at Battery),75,8/29/2013 18:09,Market at 10th,67,557,Subscriber,94109
4365,1094,8/29/2013 12:24,Arena Green / SAP Center,14,8/29/2013 12:42,Arena Green / SAP Center,14,647,Subscriber,95126
5068,1096,8/29/2013 21:40,Embarcadero at Vallejo,48,8/29/2013 21:58,Civic Center BART (7th at Market),72,571,Customer,
4916,1097,8/29/2013 18:45,Steuart at Market,74,8/29/2013 19:03,South Van Ness at Market,66,598,Subscriber,94111
4826,1098,8/29/2013 17:38,Commercial at Montgomery,45,8/29/2013 17:57,San Francisco Caltrain (Townsend at 4th),70,384,Subscriber,94107
4767,1101,8/29/2013 17:05,Townsend at 7th,65,8/29/2013 17:23,Embarcadero at Sansome,60,395,Customer,77520
4279,1105,8/29/2013 11:53,Post at Kearney,47,8/29/2013 12:12,Post at Kearney,47,602,Subscriber,94114
4432,1107,8/29/2013 12:54,Harry Bridges Plaza (Ferry Building),50,8/29/2013 13:13,Market at Sansome,77,333,Subscriber,94110
5048,1107,8/29/2013 21:00,San Jose Civic Center,3,8/29/2013 21:18,Santa Clara at Almaden,4,188,Customer,
4821,1109,8/29/2013 17:36,Market at 10th,67,8/29/2013 17:55,San Francisco Caltrain (Townsend at 4th),70,392,Subscriber,94134
4307,1110,8/29/2013 12:04,Mechanics Plaza (Market at Battery),75,8/29/2013 12:23,Mechanics Plaza (Market at Battery),75,600,Subscriber,94109
4509,1111,8/29/2013 13:31,California Ave Caltrain Station,36,8/29/2013 13:50,University and Emerson,35,87,Customer,10003
4993,1112,8/29/2013 19:53,Embarcadero at Folsom,51,8/29/2013 20:11,Embarcadero at Sansome,60,330,Subscriber,94105
4075,1117,8/29/2013 9:24,South Van Ness at Market,66,8/29/2013 9:43,San Francisco Caltrain 2 (330 Townsend),69,316,Subscriber,94122
4076,1118,8/29/2013 9:25,South Van Ness at Market,66,8/29/2013 9:43,San Francisco Caltrain 2 (330 Townsend),69,322,Subscriber,94597
4727,1126,8/29/2013 16:35,Embarcadero at Sansome,60,8/29/2013 16:54,Washington at Kearney,46,556,Customer,19714
4484,1127,8/29/2013 13:16,Commercial at Montgomery,45,8/29/2013 13:35,Market at 10th,67,416,Subscriber,94703
4682,1129,8/29/2013 15:55,Clay at Battery,41,8/29/2013 16:14,San Francisco Caltrain (Townsend at 4th),70,382,Customer,94115
4074,1131,8/29/2013 9:24,South Van Ness at Market,66,8/29/2013 9:43,San Francisco Caltrain 2 (330 Townsend),69,317,Subscriber,94115
4819,1133,8/29/2013 17:34,University and Emerson,35,8/29/2013 17:52,California Ave Caltrain Station,36,16,Customer,10003
4487,1136,8/29/2013 13:17,Commercial at Montgomery,45,8/29/2013 13:35,Market at 10th,67,448,Subscriber,94609
4708,1137,8/29/2013 16:16,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 16:35,San Francisco Caltrain (Townsend at 4th),70,580,Customer,94115
4707,1138,8/29/2013 16:16,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 16:35,San Francisco Caltrain (Townsend at 4th),70,602,Customer,94115
4726,1140,8/29/2013 16:35,Embarcadero at Sansome,60,8/29/2013 16:54,Washington at Kearney,46,493,Customer,19714
4747,1140,8/29/2013 16:55,Townsend at 7th,65,8/29/2013 17:14,Powell Street BART,39,632,Subscriber,94805
4712,1142,8/29/2013 16:20,Embarcadero at Sansome,60,8/29/2013 16:39,Townsend at 7th,65,395,Customer,77520
4843,1147,8/29/2013 17:50,Market at Sansome,77,8/29/2013 18:09,Mechanics Plaza (Market at Battery),75,547,Customer,94112
5094,1149,8/29/2013 22:13,Spear at Folsom,49,8/29/2013 22:33,Grant Avenue at Columbus Avenue,73,283,Customer,92648
4219,1150,8/29/2013 11:18,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 11:37,Civic Center BART (7th at Market),72,597,Subscriber,97214
4692,1150,8/29/2013 16:02,Beale at Market,56,8/29/2013 16:21,South Van Ness at Market,66,320,Subscriber,94107
4658,1152,8/29/2013 15:31,Commercial at Montgomery,45,8/29/2013 15:50,Commercial at Montgomery,45,435,Customer,94122
4664,1157,8/29/2013 15:35,Market at Sansome,77,8/29/2013 15:54,Market at Sansome,77,470,Customer,94112
4359,1159,8/29/2013 12:21,South Van Ness at Market,66,8/29/2013 12:40,Steuart at Market,74,516,Subscriber,94121
4856,1159,8/29/2013 17:57,Embarcadero at Vallejo,48,8/29/2013 18:16,South Van Ness at Market,66,491,Subscriber,94114
4479,1161,8/29/2013 13:16,Commercial at Montgomery,45,8/29/2013 13:35,Market at 10th,67,379,Subscriber,94122
4345,1162,8/29/2013 12:14,Market at 10th,67,8/29/2013 12:33,Commercial at Montgomery,45,319,Subscriber,94103
4900,1168,8/29/2013 18:25,Market at 4th,76,8/29/2013 18:45,Embarcadero at Sansome,60,377,Customer,
5056,1171,8/29/2013 21:09,Clay at Battery,41,8/29/2013 21:29,Embarcadero at Bryant,54,538,Customer,8540
5039,1174,8/29/2013 20:42,Grant Avenue at Columbus Avenue,73,8/29/2013 21:02,Embarcadero at Folsom,51,260,Subscriber,94105
4680,1176,8/29/2013 15:55,Clay at Battery,41,8/29/2013 16:14,San Francisco Caltrain (Townsend at 4th),70,619,Customer,94115
4693,1177,8/29/2013 16:03,Mechanics Plaza (Market at Battery),75,8/29/2013 16:23,Market at Sansome,77,586,Customer,94112
4818,1177,8/29/2013 17:33,University and Emerson,35,8/29/2013 17:53,California Ave Caltrain Station,36,87,Customer,10003
4992,1189,8/29/2013 19:52,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 20:12,Powell Street BART,39,574,Customer,95014
4311,1191,8/29/2013 12:05,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 12:25,Mechanics Plaza (Market at Battery),75,518,Customer,94158
4619,1201,8/29/2013 14:58,South Van Ness at Market,66,8/29/2013 15:18,Beale at Market,56,587,Subscriber,94114
4506,1206,8/29/2013 13:31,California Ave Caltrain Station,36,8/29/2013 13:51,Palo Alto Caltrain Station,34,163,Subscriber,94301
4954,1210,8/29/2013 19:15,Harry Bridges Plaza (Ferry Building),50,8/29/2013 19:35,South Van Ness at Market,66,394,Subscriber,94103
4372,1211,8/29/2013 12:25,Market at 4th,76,8/29/2013 12:45,Embarcadero at Sansome,60,459,Customer,20002
4515,1211,8/29/2013 13:33,Steuart at Market,74,8/29/2013 13:53,San Francisco City Hall,58,623,Customer,
4116,1213,8/29/2013 10:11,University and Emerson,35,8/29/2013 10:32,California Ave Caltrain Station,36,83,Subscriber,95112
4909,1220,8/29/2013 18:36,5th at Howard,57,8/29/2013 18:57,Embarcadero at Vallejo,48,404,Subscriber,94103
4514,1224,8/29/2013 13:33,Steuart at Market,74,8/29/2013 13:53,San Francisco City Hall,58,632,Customer,
4368,1241,8/29/2013 12:25,Market at 4th,76,8/29/2013 12:45,Embarcadero at Sansome,60,488,Customer,20002
4891,1244,8/29/2013 18:20,Harry Bridges Plaza (Ferry Building),50,8/29/2013 18:41,Harry Bridges Plaza (Ferry Building),50,510,Customer,94707
4966,1245,8/29/2013 19:32,Post at Kearney,47,8/29/2013 19:53,San Francisco Caltrain (Townsend at 4th),70,535,Customer,94123
4735,1247,8/29/2013 16:41,Market at Sansome,77,8/29/2013 17:02,Embarcadero at Sansome,60,267,Customer,60614
4672,1251,8/29/2013 15:44,Harry Bridges Plaza (Ferry Building),50,8/29/2013 16:05,San Francisco Caltrain (Townsend at 4th),70,583,Subscriber,94122
5040,1253,8/29/2013 20:42,Grant Avenue at Columbus Avenue,73,8/29/2013 21:03,Embarcadero at Folsom,51,265,Subscriber,94105
5092,1253,8/29/2013 22:12,Spear at Folsom,49,8/29/2013 22:33,Grant Avenue at Columbus Avenue,73,282,Customer,78209
4827,1258,8/29/2013 17:38,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 17:59,Post at Kearney,47,381,Subscriber,94118
4913,1263,8/29/2013 18:41,San Francisco Caltrain (Townsend at 4th),70,8/29/2013 19:02,Market at 4th,76,511,Subscriber,94109
4160,1271,8/29/2013 10:42,San Jose City Hall,10,8/29/2013 11:03,San Jose City Hall,10,680,Subscriber,95112
4164,1276,8/29/2013 10:47,San Jose City Hall,10,8/29/2013 11:09,San Jose City Hall,10,30,Subscriber,95060
5103,1278,8/29/2013 22:54,Embarcadero at Folsom,51,8/29/2013 23:16,Embarcadero at Sansome,60,260,Subscriber,94105
4662,1279,8/29/2013 15:33,Market at Sansome,77,8/29/2013 15:55,Market at Sansome,77,375,Customer,94117
4284,1281,8/29/2013 11:55,Harry Bridges Plaza (Ferry Building),50,8/29/2013 12:17,Embarcadero at Sansome,60,584,Customer,
4546,1288,8/29/2013 13:52,Steuart at Market,74,8/29/2013 14:13,Embarcadero at Sansome,60,570,Customer,95819
4305,1292,8/29/2013 12:04,San Francisco City Hall,58,8/29/2013 12:25,Steuart at Market,74,634,Customer,
4351,1298,8/29/2013 12:16,Market at 10th,67,8/29/2013 12:37,Clay at Battery,41,496,Customer,
4457,1301,8/29/2013 13:05,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 13:27,Embarcadero at Vallejo,48,327,Customer,77459
4303,1305,8/29/2013 12:03,San Francisco City Hall,58,8/29/2013 12:25,Steuart at Market,74,523,Customer,
4656,1306,8/29/2013 15:29,Harry Bridges Plaza (Ferry Building),50,8/29/2013 15:51,San Francisco Caltrain (Townsend at 4th),70,602,Customer,94102
4394,1309,8/29/2013 12:34,SJSU 4th at San Carlos,12,8/29/2013 12:56,San Salvador at 1st,8,46,Subscriber,95112
4924,1313,8/29/2013 18:52,St James Park,13,8/29/2013 19:14,San Salvador at 1st,8,25,Subscriber,95112
4461,1314,8/29/2013 13:07,Davis at Jackson,42,8/29/2013 13:29,Market at 10th,67,598,Subscriber,94121
4335,1321,8/29/2013 12:11,Market at 4th,76,8/29/2013 12:33,Embarcadero at Vallejo,48,494,Customer,
4963,1323,8/29/2013 19:24,Embarcadero at Vallejo,48,8/29/2013 19:46,South Van Ness at Market,66,342,Customer,94117
4866,1326,8/29/2013 18:03,Grant Avenue at Columbus Avenue,73,8/29/2013 18:25,South Van Ness at Market,66,443,Subscriber,94122
4895,1326,8/29/2013 18:23,Market at 4th,76,8/29/2013 18:45,Embarcadero at Sansome,60,538,Customer,
4328,1328,8/29/2013 12:11,Market at 10th,67,8/29/2013 12:33,Commercial at Montgomery,45,448,Subscriber,94122
4923,1329,8/29/2013 18:52,St James Park,13,8/29/2013 19:14,San Salvador at 1st,8,70,Subscriber,95112
4759,1339,8/29/2013 17:01,Market at Sansome,77,8/29/2013 17:23,South Van Ness at Market,66,614,Customer,10514
4947,1339,8/29/2013 19:08,Embarcadero at Sansome,60,8/29/2013 19:30,Embarcadero at Bryant,54,512,Subscriber,94115
5037,1345,8/29/2013 20:36,Japantown,9,8/29/2013 20:59,San Jose Civic Center,3,68,Customer,
4293,1346,8/29/2013 12:00,Harry Bridges Plaza (Ferry Building),50,8/29/2013 12:22,Embarcadero at Sansome,60,579,Customer,39110
4653,1349,8/29/2013 15:29,Harry Bridges Plaza (Ferry Building),50,8/29/2013 15:51,San Francisco Caltrain (Townsend at 4th),70,580,Customer,94102
4252,1350,8/29/2013 11:30,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 11:52,Embarcadero at Vallejo,48,321,Subscriber,94114
4234,1351,8/29/2013 11:19,San Francisco Caltrain 2 (330 Townsend),69,8/29/2013 11:42,South Van Ness at Market,66,317,Subscriber,94124
4292,1373,8/29/2013 11:59,Harry Bridges Plaza (Ferry Building),50,8/29/2013 12:22,Embarcadero at Sansome,60,356,Customer,39110
4332,1373,8/29/2013 12:12,Market at 10th,67,8/29/2013 12:35,Commercial at Montgomery,45,416,Subscriber,94703
4100,1392,8/29/2013 9:57,South Van Ness at Market,66,8/29/2013 10:20,San Francisco Caltrain 2 (330 Townsend),69,319,Subscriber,94118
4323,1397,8/29/2013 12:10,South Van Ness at Market,66,8/29/2013 12:34,South Van Ness at Market,66,626,Subscriber,94115
4951,1409,8/29/2013 19:13,2nd at Folsom,62,8/29/2013 19:36,Commercial at Montgomery,45,380,Customer,97330
